GEO.id,GEO.id2,GEO.display-label,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",9839,483,7373,625,1259,261,735,171,441,104,2701,440,2237,365,2466,567,131,95,27,32,0,28,0,28,18,28,86,79,2335,570,261,134,319,183,5,10,854,283,896,291
0600000US0900944560,0900944560,"Madison town, New Haven County, Connecticut",4306,382,3763,366,402,166,384,185,78,49,1373,196,1526,224,543,204,226,149,0,19,11,18,8,13,52,72,155,121,317,151,0,19,34,48,15,24,95,80,173,106
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",9407,637,5615,631,1086,259,726,211,322,136,1735,340,1746,309,3792,542,645,205,27,26,55,47,0,28,277,124,286,128,3147,560,320,178,370,144,131,84,964,262,1362,416
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",1525,129,1464,134,94,59,163,67,43,37,550,120,614,121,61,38,0,17,0,17,0,17,0,17,0,17,0,17,61,38,0,17,8,12,0,17,17,15,36,22
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",8940,412,7268,441,1112,202,923,200,229,92,2599,321,2405,273,1672,347,321,210,22,31,30,45,0,28,72,59,197,182,1351,301,139,105,90,69,53,51,391,143,678,172
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",6651,638,4502,586,578,218,621,208,199,111,1627,321,1477,358,2149,515,841,341,472,273,67,60,44,73,125,73,133,91,1308,428,390,338,58,89,29,34,325,159,506,176
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",25377,934,11422,1009,2361,388,1533,318,644,183,3429,442,3455,499,13955,1042,1738,399,388,176,201,131,84,90,438,171,627,249,12217,1080,1072,324,1409,356,857,236,4818,484,4061,531
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",2350,247,1893,299,269,132,229,136,22,26,544,187,829,225,457,217,209,176,0,19,0,19,0,19,89,135,120,121,248,159,15,25,0,19,0,19,77,85,156,102
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",4350,316,3691,358,559,186,415,138,168,77,1215,232,1334,292,659,250,240,131,20,24,9,13,16,25,117,83,78,52,419,213,32,35,10,17,0,22,201,131,176,101
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",2915,168,2662,189,399,135,192,71,150,78,846,181,1075,224,253,107,34,41,10,15,0,19,0,19,0,19,24,38,219,100,28,32,11,17,0,19,64,47,116,68
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",2951,194,2553,284,344,118,198,84,153,100,918,180,940,251,398,234,125,125,0,19,0,19,17,28,27,34,81,106,273,170,0,19,0,19,0,19,37,43,236,138
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",1796,186,1657,178,211,99,96,64,96,79,627,155,627,171,139,100,44,64,0,17,10,17,0,17,0,17,34,62,95,80,0,17,0,17,18,28,15,25,62,59
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",3411,333,2697,391,351,168,80,52,59,43,1005,248,1202,315,714,256,324,184,50,74,23,36,0,19,60,54,191,140,390,176,0,19,61,59,0,19,110,72,219,128
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",4040,327,2927,294,313,122,298,113,169,76,850,162,1297,228,1113,373,480,259,33,32,176,191,0,19,77,60,194,104,633,265,73,90,67,56,0,19,239,151,254,116
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",6566,461,5231,427,547,145,588,188,246,105,1645,274,2205,327,1335,319,264,140,50,42,0,25,11,19,112,85,91,86,1071,290,81,67,98,68,47,49,185,96,660,204
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",24000,1193,9860,899,1894,347,977,224,600,194,3438,454,2951,407,14140,1160,1873,511,584,223,316,167,31,29,460,185,482,188,12267,1108,1444,331,1424,328,522,155,4672,527,4205,622
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",9811,750,5625,779,1033,339,660,204,285,119,1814,451,1833,401,4186,741,598,268,194,170,25,35,50,57,83,66,246,137,3588,705,425,225,232,135,209,109,1400,363,1322,318
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",3309,251,2670,304,349,181,315,157,162,109,1021,198,823,172,639,241,125,118,0,19,0,19,0,19,63,95,62,62,514,199,24,26,0,19,43,56,172,124,275,137
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",1920,194,1664,201,194,89,123,69,43,31,613,155,691,185,256,148,140,123,36,39,37,51,3,10,36,46,28,31,116,97,11,18,0,17,9,14,53,45,43,54
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",398,76,257,70,46,20,26,18,16,14,75,31,94,40,141,65,74,51,7,11,7,11,0,12,37,43,23,24,67,49,0,12,6,9,0,12,54,39,7,10
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",3505,297,2543,300,311,128,315,123,231,96,831,197,855,210,962,319,335,263,0,19,47,71,0,19,123,105,165,177,627,185,24,37,25,28,0,19,256,123,322,108
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",3121,214,2192,271,249,82,279,90,45,35,780,155,839,166,929,279,199,112,14,20,10,16,0,19,87,63,88,91,730,239,41,44,41,39,41,50,323,120,284,137
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",297,45,275,45,21,13,35,18,9,7,99,31,111,41,22,15,0,12,0,12,0,12,0,12,0,12,0,12,22,15,3,5,0,12,0,12,9,9,10,9
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",2510,363,1514,365,281,177,188,154,64,67,380,141,601,164,996,392,318,175,75,78,51,75,0,19,122,80,70,62,678,335,44,48,112,86,0,19,253,196,269,140
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",7010,373,4757,372,1220,216,546,134,223,88,1416,232,1352,241,2253,318,238,114,51,56,0,25,22,25,61,58,104,46,2015,311,217,102,447,157,146,114,453,172,752,224
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",1315,148,1107,202,123,74,103,62,16,23,542,167,323,109,208,134,19,34,0,17,19,34,0,17,0,17,0,17,189,124,0,17,0,17,0,17,93,77,96,90
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",3003,290,1985,257,415,201,262,113,35,37,543,154,730,195,1018,291,289,172,53,69,117,98,0,19,99,84,20,31,729,247,84,75,67,52,15,26,235,94,328,142
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",682,104,571,115,81,46,54,35,33,38,147,64,256,86,111,48,17,21,8,13,0,12,0,12,0,12,9,16,94,48,0,12,7,11,0,12,7,9,80,45
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",345,78,270,75,29,21,44,32,24,26,80,32,93,32,75,39,53,34,0,12,2,5,0,12,11,12,40,26,22,19,0,12,0,12,0,12,10,14,12,12
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",2740,313,1644,290,161,85,166,91,109,79,524,159,684,168,1096,337,218,126,18,31,39,44,0,19,62,53,99,84,878,302,67,47,121,74,5,9,380,202,305,117
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",4512,445,1763,321,127,71,176,88,54,42,709,187,697,199,2749,511,331,187,66,53,53,56,9,13,83,87,120,82,2418,525,200,81,266,133,131,111,1114,304,707,216
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",1085,221,950,231,66,59,50,61,93,85,282,102,459,106,135,125,65,103,18,28,0,17,0,17,47,75,0,17,70,58,15,25,0,17,0,17,13,22,42,36
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",7724,521,3965,479,684,288,505,166,128,74,1509,351,1139,302,3759,582,479,228,129,81,27,32,25,32,112,83,186,163,3280,562,507,186,243,117,259,154,1139,320,1132,313
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",1353,164,1124,133,66,40,28,23,42,31,522,129,466,115,229,132,54,43,0,17,0,17,0,17,0,17,54,43,175,129,6,11,6,11,0,17,84,117,79,60
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",827,88,665,134,106,46,54,54,42,32,336,101,127,62,162,114,10,18,0,12,0,12,10,18,0,12,0,12,152,114,14,17,0,12,39,57,45,50,54,52
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",867,183,749,189,113,51,119,144,11,16,247,85,259,76,118,79,33,38,0,12,0,12,0,12,19,30,14,24,85,80,0,12,0,12,0,12,32,38,53,57
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",533,102,329,91,66,52,30,19,42,24,102,46,89,38,204,99,103,58,0,12,6,10,13,19,34,28,50,39,101,79,0,12,32,31,0,12,27,44,42,30
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",2934,243,2030,208,203,65,213,72,49,26,753,157,812,143,904,260,205,113,11,18,19,19,30,49,48,35,97,74,699,240,65,67,61,65,0,19,304,114,269,136
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",443,91,360,96,28,16,40,35,24,22,115,44,153,54,83,47,20,19,0,12,4,6,0,12,11,13,5,8,63,39,4,6,3,6,0,12,0,12,56,38
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",3106,227,2445,269,386,201,216,84,230,107,703,151,910,203,661,181,154,85,0,19,5,8,0,19,31,27,118,72,507,175,26,28,65,72,0,19,240,108,176,87
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",549,65,520,63,35,35,65,35,32,28,214,68,174,86,29,32,13,19,13,19,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,16,26
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",995,89,856,75,57,52,88,47,45,40,286,72,380,89,139,76,54,47,10,17,0,12,0,12,28,27,16,26,85,60,9,13,9,14,7,11,9,14,51,41
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",1020,120,893,76,93,95,172,165,56,81,99,87,473,190,127,123,9,15,0,17,0,17,0,17,0,17,9,15,118,122,0,17,0,17,35,54,0,17,83,81
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",2453,186,1782,248,293,121,263,113,185,97,754,173,287,107,671,227,201,126,10,18,0,19,17,28,78,61,96,70,470,198,17,27,59,55,0,19,135,84,259,148
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",3618,274,3220,293,474,206,319,115,153,137,925,256,1349,276,398,166,59,62,17,29,0,19,0,19,0,19,42,55,339,153,16,27,23,38,27,44,170,125,103,82
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",2063,163,1754,178,120,81,129,77,36,41,603,133,866,179,309,154,25,24,0,17,0,17,0,17,10,16,15,19,284,154,0,17,0,17,0,17,18,22,266,152
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",1956,278,1490,279,199,79,114,56,129,62,458,156,590,167,466,185,93,68,0,22,0,22,0,22,35,32,58,67,373,169,31,28,0,22,28,47,133,89,181,111
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",1777,194,1430,191,182,72,127,70,14,16,513,142,594,98,347,156,47,53,0,19,41,50,0,19,6,10,0,19,300,148,7,12,8,13,6,10,100,79,179,105
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",2114,189,1346,259,226,105,106,50,96,78,505,139,413,106,768,237,133,75,29,35,11,18,18,21,18,20,57,41,635,223,34,28,22,34,15,24,222,131,342,140
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",3518,195,3095,242,221,99,225,120,180,84,1040,179,1429,224,423,242,303,206,0,19,0,19,33,55,137,129,133,95,120,82,9,15,0,19,0,19,71,66,40,48
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",157,59,134,62,2,5,8,9,8,7,49,30,67,42,23,25,6,9,0,12,0,12,0,12,0,12,6,9,17,24,0,12,0,12,0,12,7,13,10,12
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",4630,398,2800,349,616,185,333,126,110,75,903,164,838,167,1830,374,361,189,15,24,47,58,52,71,139,114,108,94,1469,362,314,145,121,92,226,132,421,160,387,171
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",838,276,479,240,93,81,50,64,0,17,165,143,171,211,359,236,0,17,0,17,0,17,0,17,0,17,0,17,359,236,89,74,0,17,24,40,93,84,153,96
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",702,119,560,110,46,36,64,45,27,24,186,70,237,86,142,100,27,39,0,12,0,12,0,12,9,13,18,26,115,77,10,15,23,23,0,12,17,26,65,55
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",1621,198,1125,231,154,128,104,106,59,68,417,155,391,170,496,275,177,157,0,17,0,17,19,30,56,61,102,98,319,246,38,57,101,87,62,96,98,77,20,32
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",1016,106,752,126,50,38,53,40,67,52,324,90,258,111,264,144,124,97,0,17,0,17,0,17,92,93,32,38,140,98,0,17,0,17,0,17,71,83,69,49
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",457,106,317,110,45,41,59,42,18,21,78,37,117,56,140,84,13,11,0,12,0,12,0,12,10,10,3,6,127,84,0,12,7,10,0,12,52,46,68,55
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",199,46,161,47,23,14,30,20,10,8,55,24,43,31,38,22,15,16,0,12,0,12,0,12,2,3,13,16,23,18,4,5,6,9,0,12,5,6,8,10
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",284,69,225,67,34,23,12,8,24,15,67,22,88,37,59,30,22,17,0,12,0,12,0,12,4,4,18,14,37,26,9,11,2,3,2,3,9,10,15,17
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",3390,338,2231,357,291,123,403,161,133,78,663,220,741,178,1159,374,197,141,36,43,0,19,0,19,39,46,122,82,962,359,188,121,62,69,74,76,267,140,371,174
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",2487,316,1740,294,129,55,235,109,93,63,561,136,722,220,747,304,119,136,19,31,0,19,0,19,14,17,86,134,628,284,92,85,72,84,26,32,261,159,177,110
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",777,140,705,145,17,25,9,14,27,29,285,102,367,147,72,74,45,55,0,12,0,12,0,12,12,20,33,51,27,44,0,12,0,12,0,12,0,12,27,44
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",1620,388,680,219,168,97,76,55,15,17,158,103,263,99,940,432,311,201,0,17,0,17,40,53,103,86,168,105,629,362,80,111,100,100,0,17,224,193,225,193
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",339,56,287,58,21,14,31,17,23,22,109,30,103,46,52,31,12,15,0,12,0,12,0,12,4,5,8,10,40,25,11,12,2,6,5,6,15,11,7,8
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",697,146,546,169,135,74,36,41,39,43,210,105,126,73,151,131,95,120,0,12,27,38,0,12,55,78,13,20,56,52,34,38,0,12,0,12,0,12,22,36
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",1475,159,1252,153,116,69,111,62,112,64,480,112,433,107,223,131,133,111,28,41,10,16,0,17,13,21,82,75,90,72,0,17,52,54,7,13,0,17,31,28
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",4243,357,1450,328,224,92,174,81,95,81,539,208,418,153,2793,352,525,184,151,89,19,30,110,78,176,89,69,56,2268,363,368,133,272,114,89,69,839,200,700,157
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",1396,240,1163,233,96,79,90,61,34,32,473,126,470,143,233,128,81,75,0,17,0,17,0,17,64,59,17,27,152,111,53,63,0,17,0,17,0,17,99,89
0400000US09,09,Connecticut,692062,2361,487559,4291,70581,1610,49785,1387,24736,1001,165631,2466,176826,2466,204503,3752,40249,2142,6329,694,3943,521,1706,291,12239,908,16032,1221,164254,3745,18371,1236,15781,939,8062,730,58197,2076,63843,2019
