GEO.id,GEO.id2,GEO.display-label,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M
0600000US0900934950,0900934950,"Guilford town, New Haven County, Connecticut",4420,275,3771,287,420,184,455,126,200,84,1218,191,1478,224,649,195,130,82,12,18,0,23,11,17,28,42,79,49,519,182,23,28,13,22,9,13,124,78,350,134
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",9221,463,6435,546,972,187,660,195,424,124,2587,423,1792,333,2786,616,275,201,84,94,0,29,0,29,122,121,69,49,2511,610,378,197,206,118,60,60,947,353,920,302
0600000US0900944560,0900944560,"Madison town, New Haven County, Connecticut",3971,369,3244,433,288,138,333,180,82,52,1257,234,1284,219,727,250,197,129,0,19,0,19,13,20,86,95,98,79,530,187,0,19,44,72,15,26,31,39,440,170
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",10316,676,6052,659,1235,344,791,248,322,122,1774,347,1930,318,4264,639,646,213,71,65,37,41,27,39,198,114,313,139,3618,679,540,197,322,138,268,138,1299,337,1189,329
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",1444,167,1383,175,155,94,143,77,56,41,442,126,587,141,61,50,17,25,0,17,0,17,0,17,0,17,17,25,44,44,0,17,11,18,0,17,8,12,25,29
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",8466,496,6993,518,1323,264,825,185,148,77,2160,325,2537,337,1473,334,221,140,5,8,60,64,0,29,58,57,98,77,1252,326,130,102,33,45,46,43,335,139,708,218
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",6025,557,4267,590,612,289,508,207,179,141,1391,283,1577,296,1758,498,484,264,258,238,23,25,0,26,121,69,82,82,1274,445,284,285,108,107,0,26,366,178,516,212
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",25804,1104,11340,1147,2155,405,1353,331,561,149,3503,572,3768,595,14464,1162,1844,429,374,199,224,121,77,71,497,227,672,247,12620,1142,1680,353,1421,287,632,188,4635,612,4252,547
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",2246,344,1806,347,275,178,128,127,39,46,615,161,749,238,440,279,282,244,0,19,0,19,0,19,86,127,196,202,158,117,15,24,0,19,0,19,36,58,107,95
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",3834,355,3038,329,402,134,287,118,121,72,936,238,1292,239,796,281,160,86,19,21,7,13,0,23,111,72,23,25,636,250,84,60,32,38,16,27,183,127,321,152
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",2962,302,2613,288,406,152,206,79,117,65,862,155,1022,201,349,207,123,160,47,59,35,53,32,49,9,14,0,19,226,142,15,26,11,18,0,19,97,68,103,76
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",2701,237,2416,250,341,134,309,137,69,57,808,199,889,262,285,161,29,28,0,19,0,19,0,19,9,15,20,31,256,161,0,19,0,19,0,19,40,46,216,125
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",1862,216,1716,237,160,84,87,70,133,92,662,132,674,198,146,104,76,91,0,17,15,24,0,17,0,17,61,93,70,54,0,17,0,17,0,17,42,46,28,32
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",3430,374,2431,351,237,120,128,84,82,62,876,274,1108,252,999,348,367,203,47,71,30,46,0,19,107,84,183,130,632,271,26,39,56,56,0,19,209,134,341,227
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",3930,276,3262,285,293,141,282,117,169,84,971,197,1547,214,668,215,236,139,25,38,40,46,0,19,83,74,88,77,432,183,23,38,47,56,14,22,105,136,243,102
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",6513,568,4883,537,593,171,598,154,223,104,1731,263,1738,263,1630,421,432,191,63,44,58,65,18,23,133,89,160,121,1198,388,97,78,106,79,98,73,313,144,584,256
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",22995,1069,9998,963,1748,393,1187,247,524,180,3607,495,2932,440,12997,1117,1837,573,646,326,304,202,61,58,468,194,358,149,11160,1025,1398,330,1014,240,702,205,4144,488,3902,488
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",9422,779,5458,635,712,301,731,214,240,130,1876,369,1899,338,3964,714,586,247,183,162,27,38,46,52,115,84,215,136,3378,700,467,197,424,277,181,121,1098,391,1208,362
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",3213,292,2565,366,395,187,333,174,75,82,757,185,1005,201,648,262,184,171,51,78,0,19,0,19,63,95,70,73,464,211,10,15,0,19,55,81,170,118,229,128
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",1910,136,1622,158,195,65,172,73,59,37,620,159,576,149,288,142,152,114,46,42,52,55,0,17,42,45,12,20,136,90,12,18,15,24,10,16,42,35,57,55
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",460,74,276,87,61,28,48,25,9,10,43,23,115,47,184,77,60,41,8,11,9,16,0,12,15,23,28,29,124,75,0,12,8,11,0,12,87,57,29,30
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",3453,339,2324,377,307,145,226,107,228,107,692,225,871,204,1129,384,535,343,54,64,62,95,25,29,162,114,232,243,594,218,55,62,25,28,11,17,229,128,274,114
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",2937,220,2089,246,149,79,156,62,75,45,646,139,1063,190,848,199,257,136,35,36,11,18,0,19,63,52,148,98,591,175,80,61,34,39,14,16,249,85,214,101
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",312,53,287,53,27,14,36,15,13,8,80,29,131,42,25,19,0,12,0,12,0,12,0,12,0,12,0,12,25,19,0,12,0,12,0,12,3,5,22,18
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",2232,303,1321,282,178,119,137,85,77,88,239,132,690,263,911,263,261,177,17,29,34,50,0,19,123,82,87,70,650,188,24,38,126,105,0,19,245,152,255,119
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",6695,451,4449,399,1058,218,583,128,267,104,1098,178,1443,212,2246,385,406,231,91,64,28,40,53,47,148,120,86,56,1840,358,173,92,247,142,76,58,585,186,759,221
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",1331,132,1022,255,146,87,49,44,35,41,465,185,327,129,309,251,21,33,0,17,21,33,0,17,0,17,0,17,288,250,0,17,0,17,0,17,150,114,138,151
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",2955,314,2417,314,634,230,347,150,102,103,635,199,699,207,538,218,147,111,22,33,23,34,0,19,69,47,33,50,391,187,29,32,67,67,0,19,123,93,172,101
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",783,95,627,117,62,45,22,26,63,49,183,84,297,136,156,71,0,12,0,12,0,12,0,12,0,12,0,12,156,71,0,12,7,11,0,12,34,28,115,59
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",451,90,324,83,52,23,55,36,37,31,89,37,91,42,127,64,94,54,0,12,0,12,4,7,46,44,44,31,33,26,0,12,0,12,0,12,12,14,21,18
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",2792,254,1893,348,209,100,222,107,152,97,512,156,798,186,899,367,248,139,12,18,37,54,4,7,61,57,134,84,651,330,62,49,91,86,0,19,327,227,171,103
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",4597,461,1952,371,190,118,295,128,115,81,703,207,649,187,2645,486,343,144,130,79,60,60,17,19,42,38,94,67,2302,489,265,142,172,108,56,55,990,309,819,232
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",1213,249,1081,305,127,92,69,76,99,86,338,157,448,134,132,129,69,109,17,27,0,17,0,17,52,82,0,17,63,66,3,6,0,17,0,17,0,17,60,65
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",7049,540,3788,578,438,178,462,151,203,99,1475,319,1210,294,3261,577,528,247,69,59,95,79,85,77,140,81,139,104,2733,509,559,213,263,143,141,138,698,219,1072,301
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",1274,159,1037,140,68,39,55,32,59,35,396,131,459,125,237,122,92,106,0,17,0,17,0,17,0,17,92,106,145,69,7,12,8,12,9,14,14,20,107,59
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",833,116,683,141,166,106,22,24,38,48,270,106,187,85,150,110,28,34,0,12,0,12,10,15,0,12,18,30,122,107,16,17,0,12,36,53,48,53,22,25
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",799,88,669,104,147,76,0,12,16,24,245,99,261,88,130,95,40,46,0,12,0,12,0,12,26,40,14,21,90,85,10,16,0,12,18,26,17,26,45,69
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",623,99,414,98,81,48,57,31,62,33,102,43,112,42,209,91,128,76,0,12,0,12,29,31,63,45,36,35,81,66,0,12,30,29,0,12,27,42,24,22
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",2897,227,2033,222,213,99,259,84,12,17,662,141,887,166,864,205,266,103,26,30,27,27,17,26,75,53,121,70,598,202,75,68,72,64,48,58,183,81,220,130
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",465,86,347,74,16,14,35,22,31,22,113,39,152,53,118,61,35,30,0,12,10,12,0,12,20,21,5,8,83,54,3,5,3,6,0,12,3,8,74,50
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",3013,355,2215,333,513,191,260,95,118,71,624,196,700,201,798,270,287,160,17,34,0,19,0,19,115,139,155,95,511,202,29,27,76,82,0,19,218,113,188,88
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",490,87,426,93,31,39,40,31,25,28,137,81,193,89,64,54,42,48,18,25,0,12,12,21,12,20,0,12,22,26,0,12,0,12,0,12,0,12,22,26
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",868,100,731,104,48,39,62,42,23,34,234,77,364,82,137,82,55,53,10,16,0,12,0,12,25,23,20,35,82,61,0,12,0,12,0,12,52,45,30,28
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",958,123,817,83,101,67,115,86,42,44,205,113,354,122,141,129,27,30,15,24,0,17,0,17,0,17,12,20,114,125,0,17,0,17,52,73,0,17,62,58
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",2579,255,2100,333,299,118,173,91,208,111,878,225,542,230,479,209,123,96,0,19,0,19,0,19,65,56,58,49,356,183,0,19,44,38,0,19,92,63,220,128
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",3393,286,2823,314,390,204,318,125,147,93,742,211,1226,306,570,244,167,132,31,48,19,27,0,19,46,54,71,73,403,205,19,31,0,19,0,19,212,125,172,125
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",1953,167,1720,191,153,76,139,63,73,59,535,123,820,166,233,93,86,64,0,17,0,17,0,17,50,56,36,30,147,76,0,17,0,17,0,17,24,22,123,63
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",1931,267,1446,285,144,70,86,71,93,54,493,140,630,154,485,193,67,58,0,23,0,23,0,23,11,17,56,57,418,181,9,15,14,24,32,48,136,87,227,130
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",1780,174,1578,191,290,110,126,70,69,54,541,135,552,133,202,104,54,59,0,19,0,19,12,19,11,16,31,44,148,78,9,13,0,19,7,12,42,42,90,54
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",1618,244,1122,213,218,117,35,26,47,38,520,146,302,110,496,169,58,41,0,19,0,19,0,19,17,18,41,32,438,159,35,33,31,38,35,41,113,70,224,114
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",3338,211,3009,235,317,120,390,125,252,110,848,174,1202,234,329,144,209,131,0,19,0,19,0,19,93,100,116,92,120,96,6,11,0,19,0,19,0,19,114,95
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",137,52,124,49,12,11,15,12,16,10,45,25,36,19,13,10,8,8,0,12,0,12,0,12,0,12,8,8,5,7,0,12,0,12,0,12,0,12,5,7
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",4591,319,2872,384,754,181,276,117,144,101,1002,229,696,192,1719,392,299,175,67,98,34,42,35,46,140,102,23,26,1420,374,254,121,240,130,147,114,378,164,401,179
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",645,203,436,179,104,61,72,86,16,16,172,133,72,64,209,143,13,22,0,17,0,17,0,17,0,17,13,22,196,141,11,18,0,17,25,41,39,47,121,112
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",723,127,477,138,57,72,57,55,0,12,181,77,182,70,246,133,124,119,34,52,76,79,0,12,14,21,0,12,122,82,21,19,12,23,12,18,8,13,69,58
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",1572,173,1027,237,41,49,32,37,49,68,322,122,583,258,545,268,289,210,19,33,89,110,0,17,60,69,121,109,256,210,43,65,66,70,31,48,100,104,16,26
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",1079,124,830,170,75,68,91,69,32,28,371,156,261,98,249,180,146,144,0,17,8,13,0,17,95,105,43,70,103,101,0,17,0,17,0,17,80,95,23,31
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",420,121,309,110,33,28,74,48,15,18,77,38,110,58,111,73,28,28,0,12,0,12,0,12,21,23,7,9,83,70,0,12,0,12,8,14,31,37,44,42
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",202,37,177,39,18,14,23,16,16,14,77,32,43,20,25,17,10,14,0,12,0,12,0,12,0,12,10,14,15,11,4,5,0,12,0,12,0,12,11,11
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",243,45,167,48,43,27,8,8,7,8,54,25,55,26,76,27,22,19,0,12,0,12,0,12,7,7,15,13,54,22,7,8,7,7,0,12,18,11,22,14
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",3135,339,1876,331,213,102,444,222,142,81,548,188,529,184,1259,358,193,166,46,54,0,19,10,16,78,70,59,58,1066,311,202,100,85,76,74,68,315,140,390,165
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",2772,299,1864,336,204,106,398,140,88,74,565,142,609,248,908,316,269,183,0,19,46,72,0,19,71,96,152,147,639,275,83,96,121,86,16,25,268,165,151,111
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",754,145,659,136,15,25,0,12,21,27,242,102,381,141,95,94,5,9,0,12,0,12,0,12,5,9,0,12,90,95,0,12,0,12,0,12,56,87,34,40
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",1331,289,593,192,72,48,61,49,38,34,148,84,274,123,738,314,273,174,0,17,0,17,39,43,77,64,157,100,465,285,0,17,17,30,0,17,170,184,278,230
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",280,52,232,49,22,18,23,17,4,5,77,24,106,48,48,23,24,23,0,12,0,12,0,12,15,15,9,12,24,16,4,6,0,12,4,6,8,6,8,10
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",776,122,556,125,117,71,95,60,14,23,132,55,198,94,220,111,78,81,0,12,29,35,0,12,26,44,23,34,142,75,16,25,0,12,0,12,0,12,126,75
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",1610,210,1292,182,152,86,82,46,116,54,463,110,479,138,318,176,176,116,34,42,20,24,0,17,40,47,82,79,142,119,35,57,10,16,20,21,31,51,46,38
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",4258,389,1680,395,270,106,145,80,127,86,639,253,499,185,2578,428,235,163,33,46,30,43,47,47,111,90,14,24,2343,407,298,118,214,123,130,106,850,234,851,224
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",1371,254,1120,286,126,105,140,91,37,42,401,154,416,153,251,197,78,64,0,17,0,17,0,17,41,39,37,45,173,192,0,17,0,17,0,17,135,188,38,39
0400000US09,09,Connecticut,675251,2723,473731,4774,68696,1602,49940,1341,24266,1144,158745,2703,172084,2331,201520,4493,43006,2259,6857,865,4269,556,1861,303,13590,1121,16429,1172,158514,4271,18813,1137,14659,1110,7239,694,54862,2043,62941,2004
